codigo,descripcion,categoria,precio_unitario,precio_bulto,precio_unitario_sin_iva,precio_bulto_sin_iva,imagen_url,activo,stock_critico
6895,LOS HAROLDOS RESERVA MALBEC 6X750,VINO,6109.29,36655.74,5049.0,30294.0,6895.jpg,TRUE,FALSE
6931,NAMPE CHARDONNAY 6X750,VINO,2188.89,13133.34,1809.0,10854.0,6931.jpg,TRUE,FALSE
6536,NAMPE MALBEC 6X750 1809.00,VINO,188.89,13133.34,10854.0,2.0,6536.jpg,TRUE,FALSE
8779,RUTINI 12X375 CAB.MALBEC,VINO,8538.97,102467.64,7057.0,84684.0,8779.jpg,TRUE,FALSE
8777,RUTINI 12X375 SAUVIG BLAN,VINO,9430.74,113168.88,7794.0,93528.0,8777.jpg,TRUE,FALSE
8778,RUTINI CAB.SAUV.MALBEC 6X750 (21301 10800.0,VINO,13068.0,78408.0,0.0,64800.0,8778.jpg,TRUE,FALSE
8776,RUTINI SAUVIG.BLANC 6X750,VINO,14256.22,85537.32,11782.0,70692.0,8776.jpg,TRUE,FALSE
8773,S.FELIPE 12X375 ROBLE MALB,VINO,2632.96,31595.52,2176.0,26112.0,8773.jpg,TRUE,FALSE
8762,S.FELIPE 12X375 VASIJA BCO,VINO,2498.65,29983.8,2065.0,24780.0,8762.jpg,TRUE,FALSE
8765,S.FELIPE 12X375 VASIJA TTO,VINO,2498.65,29983.8,2065.0,24780.0,8765.jpg,TRUE,FALSE
8774,S.FELIPE ROBLE CAB.SAUVIG 6X750 (25 3348.0,VINO,4051.08,24306.48,0.0,20088.0,8774.jpg,TRUE,FALSE
8770,S.FELIPE ROBLE CHARD 6X750 3348.0,VINO,4051.08,24306.48,0.0,20088.0,8770.jpg,TRUE,FALSE
8769,S.FELIPE ROBLE DULCE TARDIO 6X750 ( 3348.0,VINO,4051.08,24306.48,0.0,20088.0,8769.jpg,TRUE,FALSE
8772,S.FELIPE ROBLE MALBEC 6X750 3348.0,VINO,4051.08,24306.48,0.0,20088.0,8772.jpg,TRUE,FALSE
8775,S.FELIPE ROBLE ROSE 6X750 D 3348.0,VINO,4051.08,24306.48,0.0,20088.0,8775.jpg,TRUE,FALSE
8768,S.FELIPE VARIETAL CAB.SAUV 6X750 (2 2762.0,VINO,3342.02,20052.12,0.0,16572.0,8768.jpg,TRUE,FALSE
8763,S.FELIPE VARIETAL CHARD.6X750 (1880 2762.0,VINO,3342.02,20052.12,0.0,16572.0,8763.jpg,TRUE,FALSE
8767,S.FELIPE VARIETAL MALBEC 6X750 (282 2762.0,VINO,3342.02,20052.12,0.0,16572.0,8767.jpg,TRUE,FALSE
8766,S.FELIPE VASIJA 12 UVAS 6X750 (203 3097.0,VINO,3747.37,22484.22,0.0,18582.0,8766.jpg,TRUE,FALSE
8761,S.FELIPE VASIJA BCO 6X750,VINO,3747.37,22484.22,3097.0,18582.0,8761.jpg,TRUE,FALSE
8764,S.FELIPE VASIJA TTO 6X750,VINO,3747.37,22484.22,3097.0,18582.0,8764.jpg,TRUE,FALSE
7635,TETRA CAVIC BCO 12X1,VINO,1437.48,17249.76,1188.0,14256.0,7635.jpg,TRUE,FALSE
7636,TETRA CAVIC TTO 12X1,VINO,1437.48,17249.76,1188.0,14256.0,7636.jpg,TRUE,FALSE
7637,TETRA TALACASTO BCO 12X1 1188.00,VINO,1437.48,17249.76,14256.0,0.0,7637.jpg,TRUE,FALSE
7638,TETRA TALACASTO TTO 12X1 1188.00,VINO,1437.48,17249.76,14256.0,0.0,7638.jpg,TRUE,FALSE
8338,TETRA TERMIDOR BCO 12X1,VINO,1429.01,17148.12,1181.0,14172.0,8338.jpg,TRUE,FALSE
8782,TRUMPETER 12X375 MALBEC,VINO,4541.13,54493.56,3753.0,45036.0,8782.jpg,TRUE,FALSE
8783,TRUMPETER CAB.SAUV.6X750,VINO,7314.45,43886.7,6045.0,36270.0,8783.jpg,TRUE,FALSE
8780,TRUMPETER CHARD.6X750 6045.00,VINO,7314.45,43886.7,36.0,270.0,8780.jpg,TRUE,FALSE
8781,TRUMPETER MALBEC 6X750 6045.00,VINO,7314.45,43886.7,3.0,6270.0,8781.jpg,TRUE,FALSE
8936,TRUMPETER SAUV.BLANC 6X750,VINO,7314.45,43886.7,6045.0,36270.0,8936.jpg,TRUE,FALSE
6932,VIÑAS BALBO BCO 6X750,VINO,1760.55,10563.3,1455.0,8730.0,6932.jpg,TRUE,FALSE
8416,VIÑAS BALBO TTO 6X750,VINO,1760.55,10563.3,1455.0,8730.0,8416.jpg,TRUE,FALSE
405,OVILLITOS SMET.25PTEX70GR 944.00,VIRULANA,1142.24,28556.0,2.0,3600.0,405.jpg,TRUE,FALSE
563,SED METAL ROLLOX1.5KG 17884.00,VIRULANA,21639.64,21639.64,1788.0,4.0,563.jpg,TRUE,FALSE
9081,ABUELO YERBATERO 12X500GR 1101.00,YERBA,1332.21,15986.52,13212.0,0.0,9081.jpg,TRUE,FALSE
4103,AMANDA TRAD.10X1KG OFERTA 2655.00,YERBA,3212.55,32125.5,26550.0,0.0,4103.jpg,TRUE,FALSE
400,AMANDA TRADIC.10X500,YERBA,1708.52,17085.2,1412.0,14120.0,400.jpg,TRUE,FALSE
8811,FLOR JARDIN SUAVE12X500GR V.CLARO,YERBA,1523.39,18280.68,1259.0,15108.0,8811.jpg,TRUE,FALSE
8810,FLOR JARDIN TRAD.12X500GR V.OSCURO,YERBA,1456.84,17482.08,1204.0,14448.0,8810.jpg,TRUE,FALSE
4707,LA MERCED CAMPO 6X500,YERBA,3187.14,19122.84,2634.0,15804.0,4707.jpg,TRUE,FALSE
4709,LA MERCED MONTE 6X500,YERBA,3187.14,19122.84,2634.0,15804.0,4709.jpg,TRUE,FALSE
4706,MAÑANITA C/P 10X500,YERBA,1621.4,16214.0,1340.0,13400.0,4706.jpg,TRUE,FALSE
7876,TARAGUI S/P 10X1KG AZUL,YERBA,4322.12,43221.2,3572.0,35720.0,7876.jpg,TRUE,FALSE
8653,TARAGUI S/P 10X500 AZUL,YERBA,2002.55,20025.5,1655.0,16550.0,8653.jpg,TRUE,FALSE
4703,UNION C/P 10X1KG FLEX.,YERBA,3432.77,34327.7,2837.0,28370.0,4703.jpg,TRUE,FALSE
4705,UNION LIVIANA 10X500 BCP 1498.00,YERBA,1812.58,18125.8,14980.0,0.0,4705.jpg,TRUE,FALSE
8588,PULPA FRUTILLA X5KG PEHUENIA,YOGUR,21695.3,21695.3,17930.0,17930.0,8588.jpg,TRUE,TRUE
8586,EN POLVO 4X1.5KG NATURAL PEHUENIA ( 28500.0,YOGUR,34485.0,137940.0,0.0,114000.0,8586.jpg,TRUE,FALSE
8248,FRUTILLA RAMOLAC 12X1LT SACHET 1159.00,YOGUR,1402.39,16828.68,1.0,3908.0,8248.jpg,TRUE,FALSE
8401,NATURAL YOGURISIMO X300GR (6535-12 2880.0,YOGUR,3484.8,3484.8,0.0,2880.0,8401.jpg,TRUE,FALSE
8249,VAINILLA RAMOLAC 12X1LT SACHET 1159.00,YOGUR,1402.39,16828.68,1.0,3908.0,8249.jpg,TRUE,FALSE
